url,length_url,nb_dots,nb_hyphens,nb_slash,nb_qm,nb_eq,nb_at,nb_digits,has_https,suspect_words,label
https://www.bank-secure.com/verify/3857,39,2,1,4,0,0,0,4,1,1,0
https://www.facebook.com/account/4820,37,2,0,4,0,0,0,4,1,0,1
http://www.ebay.com/account/9969,32,2,0,4,0,0,0,4,0,0,1
http://www.amazon.com/secure/2173,33,2,0,4,0,0,0,4,0,1,0
https://www.google.com/home/9101,32,2,0,4,0,0,0,4,1,0,0
http://www.ebay.com/home/8719,29,2,0,4,0,0,0,4,0,0,1
http://www.bank-secure.com/update/7160,38,2,1,4,0,0,0,4,0,1,1
http://www.google.com/login/9326,32,2,0,4,0,0,0,4,0,0,1
http://www.bank-secure.com/account/3105,39,2,1,4,0,0,0,4,0,1,1
https://www.google.com/account/8094,35,2,0,4,0,0,0,4,1,0,1
https://www.google.com/verify/8664,34,2,0,4,0,0,0,4,1,1,1
https://www.paypal.com/secure/9109,34,2,0,4,0,0,0,4,1,1,0
https://www.amazon.com/account/3614,35,2,0,4,0,0,0,4,1,0,0
https://www.ebay.com/secure/7380,32,2,0,4,0,0,0,4,1,1,1
https://www.google.com/home/3068,32,2,0,4,0,0,0,4,1,0,1
http://www.facebook.com/home/2371,33,2,0,4,0,0,0,4,0,0,1
https://www.ebay.com/login/6209,31,2,0,4,0,0,0,4,1,0,1
http://www.amazon.com/verify/2459,33,2,0,4,0,0,0,4,0,1,1
https://www.paypal.com/account/3239,35,2,0,4,0,0,0,4,1,0,1
https://www.ebay.com/secure/4740,32,2,0,4,0,0,0,4,1,1,1
https://www.google.com/account/5394,35,2,0,4,0,0,0,4,1,0,1
http://www.ebay.com/home/7290,29,2,0,4,0,0,0,4,0,0,1
http://www.ebay.com/login/1119,30,2,0,4,0,0,0,4,0,0,1
http://www.amazon.com/login/8230,32,2,0,4,0,0,0,4,0,0,0
https://www.paypal.com/update/6516,34,2,0,4,0,0,0,4,1,0,0
https://www.amazon.com/secure/8218,34,2,0,4,0,0,0,4,1,1,1
https://www.amazon.com/verify/6387,34,2,0,4,0,0,0,4,1,1,0
https://www.facebook.com/secure/3610,36,2,0,4,0,0,0,4,1,1,0
http://www.bank-secure.com/secure/3783,38,2,1,4,0,0,0,4,0,1,1
http://www.ebay.com/login/5905,30,2,0,4,0,0,0,4,0,0,1
https://www.ebay.com/verify/7349,32,2,0,4,0,0,0,4,1,1,0
http://www.amazon.com/home/8479,31,2,0,4,0,0,0,4,0,0,0
http://www.ebay.com/secure/5893,31,2,0,4,0,0,0,4,0,1,0
https://www.bank-secure.com/login/6496,38,2,1,4,0,0,0,4,1,1,1
http://www.amazon.com/secure/5541,33,2,0,4,0,0,0,4,0,1,0
https://www.google.com/account/9314,35,2,0,4,0,0,0,4,1,0,0
https://www.google.com/secure/5846,34,2,0,4,0,0,0,4,1,1,1
https://www.google.com/home/6029,32,2,0,4,0,0,0,4,1,0,1
http://www.bank-secure.com/home/9956,36,2,1,4,0,0,0,4,0,1,0
http://www.bank-secure.com/secure/1626,38,2,1,4,0,0,0,4,0,1,0
http://www.ebay.com/secure/7737,31,2,0,4,0,0,0,4,0,1,1
http://www.ebay.com/verify/7089,31,2,0,4,0,0,0,4,0,1,0
https://www.ebay.com/home/4106,30,2,0,4,0,0,0,4,1,0,0
https://www.ebay.com/login/6159,31,2,0,4,0,0,0,4,1,0,1
http://www.bank-secure.com/verify/5669,38,2,1,4,0,0,0,4,0,1,1
https://www.bank-secure.com/home/9972,37,2,1,4,0,0,0,4,1,1,0
https://www.amazon.com/secure/1721,34,2,0,4,0,0,0,4,1,1,0
http://www.google.com/update/3986,33,2,0,4,0,0,0,4,0,0,0
http://www.facebook.com/update/9381,35,2,0,4,0,0,0,4,0,0,0
https://www.ebay.com/secure/4392,32,2,0,4,0,0,0,4,1,1,0
https://www.amazon.com/login/4410,33,2,0,4,0,0,0,4,1,0,1
https://www.google.com/verify/2456,34,2,0,4,0,0,0,4,1,1,1
https://www.facebook.com/update/8967,36,2,0,4,0,0,0,4,1,0,1
https://www.amazon.com/secure/6580,34,2,0,4,0,0,0,4,1,1,0
http://www.facebook.com/secure/4558,35,2,0,4,0,0,0,4,0,1,0
https://www.amazon.com/login/2407,33,2,0,4,0,0,0,4,1,0,1
https://www.bank-secure.com/update/9482,39,2,1,4,0,0,0,4,1,1,1
http://www.facebook.com/secure/6637,35,2,0,4,0,0,0,4,0,1,0
https://www.bank-secure.com/account/1408,40,2,1,4,0,0,0,4,1,1,0
http://www.facebook.com/secure/4037,35,2,0,4,0,0,0,4,0,1,1
https://www.bank-secure.com/account/9914,40,2,1,4,0,0,0,4,1,1,0
https://www.amazon.com/update/7318,34,2,0,4,0,0,0,4,1,0,0
https://www.bank-secure.com/update/8616,39,2,1,4,0,0,0,4,1,1,0
https://www.amazon.com/account/4939,35,2,0,4,0,0,0,4,1,0,1
https://www.bank-secure.com/home/6102,37,2,1,4,0,0,0,4,1,1,0
http://www.bank-secure.com/home/1043,36,2,1,4,0,0,0,4,0,1,1
https://www.paypal.com/verify/5460,34,2,0,4,0,0,0,4,1,1,0
http://www.ebay.com/login/2054,30,2,0,4,0,0,0,4,0,0,0
https://www.facebook.com/secure/4312,36,2,0,4,0,0,0,4,1,1,0
http://www.amazon.com/verify/7798,33,2,0,4,0,0,0,4,0,1,0
https://www.amazon.com/account/6475,35,2,0,4,0,0,0,4,1,0,0
https://www.bank-secure.com/secure/9847,39,2,1,4,0,0,0,4,1,1,0
https://www.google.com/home/6946,32,2,0,4,0,0,0,4,1,0,0
https://www.amazon.com/secure/8650,34,2,0,4,0,0,0,4,1,1,1
http://www.bank-secure.com/verify/1136,38,2,1,4,0,0,0,4,0,1,1
http://www.ebay.com/verify/8014,31,2,0,4,0,0,0,4,0,1,1
https://www.amazon.com/update/9331,34,2,0,4,0,0,0,4,1,0,1
http://www.amazon.com/update/6687,33,2,0,4,0,0,0,4,0,0,1
http://www.bank-secure.com/home/1827,36,2,1,4,0,0,0,4,0,1,0
https://www.facebook.com/account/3238,37,2,0,4,0,0,0,4,1,0,1
http://www.facebook.com/verify/7892,35,2,0,4,0,0,0,4,0,1,0
http://www.google.com/secure/8201,33,2,0,4,0,0,0,4,0,1,0
https://www.amazon.com/verify/9996,34,2,0,4,0,0,0,4,1,1,1
http://www.paypal.com/verify/8120,33,2,0,4,0,0,0,4,0,1,1
http://www.ebay.com/update/7680,31,2,0,4,0,0,0,4,0,0,0
https://www.amazon.com/secure/3266,34,2,0,4,0,0,0,4,1,1,0
https://www.ebay.com/login/9036,31,2,0,4,0,0,0,4,1,0,1
http://www.facebook.com/update/5318,35,2,0,4,0,0,0,4,0,0,1
https://www.facebook.com/update/7894,36,2,0,4,0,0,0,4,1,0,0
http://www.amazon.com/secure/4978,33,2,0,4,0,0,0,4,0,1,1
http://www.ebay.com/update/4181,31,2,0,4,0,0,0,4,0,0,0
https://www.ebay.com/verify/6966,32,2,0,4,0,0,0,4,1,1,0
http://www.bank-secure.com/login/8481,37,2,1,4,0,0,0,4,0,1,1
https://www.google.com/update/7753,34,2,0,4,0,0,0,4,1,0,0
https://www.paypal.com/home/3756,32,2,0,4,0,0,0,4,1,0,0
https://www.bank-secure.com/update/7562,39,2,1,4,0,0,0,4,1,1,0
https://www.facebook.com/update/5210,36,2,0,4,0,0,0,4,1,0,1
http://www.facebook.com/update/1556,35,2,0,4,0,0,0,4,0,0,1
https://www.amazon.com/update/8215,34,2,0,4,0,0,0,4,1,0,1
http://www.bank-secure.com/home/7603,36,2,1,4,0,0,0,4,0,1,0
http://www.ebay.com/verify/4068,31,2,0,4,0,0,0,4,0,1,1
https://www.paypal.com/update/9849,34,2,0,4,0,0,0,4,1,0,0
https://www.ebay.com/secure/6781,32,2,0,4,0,0,0,4,1,1,1
http://www.google.com/account/1174,34,2,0,4,0,0,0,4,0,0,1
https://www.ebay.com/home/7062,30,2,0,4,0,0,0,4,1,0,1
https://www.amazon.com/verify/8773,34,2,0,4,0,0,0,4,1,1,0
http://www.facebook.com/verify/6536,35,2,0,4,0,0,0,4,0,1,1
https://www.google.com/secure/8974,34,2,0,4,0,0,0,4,1,1,1
http://www.paypal.com/login/1395,32,2,0,4,0,0,0,4,0,0,1
https://www.bank-secure.com/login/2729,38,2,1,4,0,0,0,4,1,1,1
https://www.google.com/update/6768,34,2,0,4,0,0,0,4,1,0,1
http://www.bank-secure.com/secure/5333,38,2,1,4,0,0,0,4,0,1,0
http://www.amazon.com/login/5250,32,2,0,4,0,0,0,4,0,0,0
http://www.paypal.com/secure/2331,33,2,0,4,0,0,0,4,0,1,1
http://www.google.com/verify/3984,33,2,0,4,0,0,0,4,0,1,1
https://www.google.com/verify/4778,34,2,0,4,0,0,0,4,1,1,0
http://www.paypal.com/secure/2786,33,2,0,4,0,0,0,4,0,1,0
https://www.bank-secure.com/account/4312,40,2,1,4,0,0,0,4,1,1,1
http://www.bank-secure.com/update/6952,38,2,1,4,0,0,0,4,0,1,0
http://www.facebook.com/update/5411,35,2,0,4,0,0,0,4,0,0,0
https://www.amazon.com/login/7272,33,2,0,4,0,0,0,4,1,0,0
https://www.google.com/verify/4579,34,2,0,4,0,0,0,4,1,1,1
http://www.ebay.com/update/6195,31,2,0,4,0,0,0,4,0,0,0
http://www.google.com/secure/9017,33,2,0,4,0,0,0,4,0,1,1
https://www.bank-secure.com/verify/4874,39,2,1,4,0,0,0,4,1,1,1
https://www.bank-secure.com/login/9833,38,2,1,4,0,0,0,4,1,1,1
http://www.google.com/secure/2081,33,2,0,4,0,0,0,4,0,1,1
http://www.facebook.com/account/9710,36,2,0,4,0,0,0,4,0,0,1
http://www.ebay.com/update/6737,31,2,0,4,0,0,0,4,0,0,0
http://www.paypal.com/secure/1140,33,2,0,4,0,0,0,4,0,1,0
https://www.google.com/update/3348,34,2,0,4,0,0,0,4,1,0,0
https://www.paypal.com/home/4281,32,2,0,4,0,0,0,4,1,0,0
https://www.facebook.com/update/8735,36,2,0,4,0,0,0,4,1,0,1
https://www.bank-secure.com/update/1121,39,2,1,4,0,0,0,4,1,1,1
https://www.ebay.com/verify/9837,32,2,0,4,0,0,0,4,1,1,1
http://www.bank-secure.com/home/5105,36,2,1,4,0,0,0,4,0,1,1
http://www.paypal.com/update/6691,33,2,0,4,0,0,0,4,0,0,0
http://www.bank-secure.com/account/3306,39,2,1,4,0,0,0,4,0,1,0
http://www.facebook.com/login/1897,34,2,0,4,0,0,0,4,0,0,1
https://www.amazon.com/update/9021,34,2,0,4,0,0,0,4,1,0,0
http://www.facebook.com/account/9746,36,2,0,4,0,0,0,4,0,0,1
https://www.paypal.com/login/9541,33,2,0,4,0,0,0,4,1,0,1
https://www.google.com/login/8698,33,2,0,4,0,0,0,4,1,0,1
https://www.paypal.com/secure/3898,34,2,0,4,0,0,0,4,1,1,1
http://www.google.com/secure/1081,33,2,0,4,0,0,0,4,0,1,1
http://www.paypal.com/home/7440,31,2,0,4,0,0,0,4,0,0,0
https://www.facebook.com/login/7974,35,2,0,4,0,0,0,4,1,0,1
https://www.bank-secure.com/account/4790,40,2,1,4,0,0,0,4,1,1,1
http://www.paypal.com/secure/8013,33,2,0,4,0,0,0,4,0,1,0
https://www.amazon.com/login/5932,33,2,0,4,0,0,0,4,1,0,0
https://www.google.com/secure/8303,34,2,0,4,0,0,0,4,1,1,1
http://www.bank-secure.com/account/8040,39,2,1,4,0,0,0,4,0,1,0
http://www.facebook.com/account/6984,36,2,0,4,0,0,0,4,0,0,1
http://www.ebay.com/secure/8621,31,2,0,4,0,0,0,4,0,1,1
http://www.amazon.com/login/9925,32,2,0,4,0,0,0,4,0,0,1
http://www.amazon.com/home/1271,31,2,0,4,0,0,0,4,0,0,0
https://www.bank-secure.com/account/1141,40,2,1,4,0,0,0,4,1,1,0
http://www.bank-secure.com/login/7113,37,2,1,4,0,0,0,4,0,1,1
https://www.facebook.com/home/9300,34,2,0,4,0,0,0,4,1,0,0
https://www.google.com/update/2395,34,2,0,4,0,0,0,4,1,0,0
https://www.google.com/login/9006,33,2,0,4,0,0,0,4,1,0,1
http://www.ebay.com/verify/9720,31,2,0,4,0,0,0,4,0,1,1
http://www.bank-secure.com/verify/7680,38,2,1,4,0,0,0,4,0,1,1
https://www.amazon.com/secure/1994,34,2,0,4,0,0,0,4,1,1,0
http://www.bank-secure.com/secure/7135,38,2,1,4,0,0,0,4,0,1,1
http://www.bank-secure.com/account/4582,39,2,1,4,0,0,0,4,0,1,1
https://www.bank-secure.com/verify/3553,39,2,1,4,0,0,0,4,1,1,1
http://www.facebook.com/home/9325,33,2,0,4,0,0,0,4,0,0,0
https://www.bank-secure.com/secure/2029,39,2,1,4,0,0,0,4,1,1,0
http://www.paypal.com/account/1396,34,2,0,4,0,0,0,4,0,0,1
https://www.facebook.com/login/1263,35,2,0,4,0,0,0,4,1,0,1
http://www.paypal.com/verify/3082,33,2,0,4,0,0,0,4,0,1,0
http://www.ebay.com/secure/7584,31,2,0,4,0,0,0,4,0,1,1
https://www.bank-secure.com/secure/4022,39,2,1,4,0,0,0,4,1,1,0
https://www.google.com/secure/2146,34,2,0,4,0,0,0,4,1,1,0
https://www.google.com/verify/9762,34,2,0,4,0,0,0,4,1,1,1
http://www.ebay.com/secure/8759,31,2,0,4,0,0,0,4,0,1,1
http://www.amazon.com/home/7565,31,2,0,4,0,0,0,4,0,0,1
https://www.bank-secure.com/secure/1249,39,2,1,4,0,0,0,4,1,1,0
https://www.ebay.com/login/6613,31,2,0,4,0,0,0,4,1,0,1
https://www.amazon.com/update/4842,34,2,0,4,0,0,0,4,1,0,1
http://www.ebay.com/account/6444,32,2,0,4,0,0,0,4,0,0,0
http://www.google.com/verify/5762,33,2,0,4,0,0,0,4,0,1,1
http://www.amazon.com/home/6946,31,2,0,4,0,0,0,4,0,0,0
https://www.ebay.com/secure/9994,32,2,0,4,0,0,0,4,1,1,0
http://www.facebook.com/update/6246,35,2,0,4,0,0,0,4,0,0,0
https://www.bank-secure.com/secure/5176,39,2,1,4,0,0,0,4,1,1,0
http://www.paypal.com/home/1390,31,2,0,4,0,0,0,4,0,0,1
https://www.google.com/home/5486,32,2,0,4,0,0,0,4,1,0,0
http://www.paypal.com/secure/8194,33,2,0,4,0,0,0,4,0,1,1
https://www.ebay.com/home/7645,30,2,0,4,0,0,0,4,1,0,1
https://www.paypal.com/login/3090,33,2,0,4,0,0,0,4,1,0,0
http://www.google.com/verify/5803,33,2,0,4,0,0,0,4,0,1,1
http://www.google.com/secure/7997,33,2,0,4,0,0,0,4,0,1,0
https://www.ebay.com/update/7221,32,2,0,4,0,0,0,4,1,0,0
https://www.bank-secure.com/secure/5402,39,2,1,4,0,0,0,4,1,1,1
https://www.ebay.com/update/7069,32,2,0,4,0,0,0,4,1,0,1
http://www.facebook.com/login/3541,34,2,0,4,0,0,0,4,0,0,0
http://www.ebay.com/account/1788,32,2,0,4,0,0,0,4,0,0,0
http://www.bank-secure.com/secure/6174,38,2,1,4,0,0,0,4,0,1,0
https://www.bank-secure.com/verify/8627,39,2,1,4,0,0,0,4,1,1,1
https://www.ebay.com/update/5356,32,2,0,4,0,0,0,4,1,0,1
http://www.google.com/home/7794,31,2,0,4,0,0,0,4,0,0,0
http://www.ebay.com/account/8527,32,2,0,4,0,0,0,4,0,0,0
http://www.amazon.com/account/2416,34,2,0,4,0,0,0,4,0,0,1
https://www.amazon.com/verify/4043,34,2,0,4,0,0,0,4,1,1,1
https://www.bank-secure.com/update/2561,39,2,1,4,0,0,0,4,1,1,0
http://www.amazon.com/secure/3266,33,2,0,4,0,0,0,4,0,1,1
https://www.facebook.com/home/1582,34,2,0,4,0,0,0,4,1,0,1
http://www.paypal.com/login/7028,32,2,0,4,0,0,0,4,0,0,1
http://www.amazon.com/home/1522,31,2,0,4,0,0,0,4,0,0,1
http://www.amazon.com/login/8896,32,2,0,4,0,0,0,4,0,0,0
http://www.google.com/account/7921,34,2,0,4,0,0,0,4,0,0,1
http://www.google.com/login/7832,32,2,0,4,0,0,0,4,0,0,1
http://www.ebay.com/secure/4167,31,2,0,4,0,0,0,4,0,1,1
https://www.ebay.com/account/8026,33,2,0,4,0,0,0,4,1,0,1
https://www.facebook.com/update/1360,36,2,0,4,0,0,0,4,1,0,0
http://www.bank-secure.com/update/3304,38,2,1,4,0,0,0,4,0,1,1
https://www.paypal.com/verify/3302,34,2,0,4,0,0,0,4,1,1,0
https://www.facebook.com/home/6065,34,2,0,4,0,0,0,4,1,0,0
https://www.amazon.com/update/4321,34,2,0,4,0,0,0,4,1,0,0
https://www.amazon.com/login/3693,33,2,0,4,0,0,0,4,1,0,1
https://www.ebay.com/login/5844,31,2,0,4,0,0,0,4,1,0,0
http://www.amazon.com/account/8744,34,2,0,4,0,0,0,4,0,0,0
https://www.paypal.com/verify/6140,34,2,0,4,0,0,0,4,1,1,1
http://www.paypal.com/login/9063,32,2,0,4,0,0,0,4,0,0,1
http://www.facebook.com/verify/3628,35,2,0,4,0,0,0,4,0,1,0
http://www.ebay.com/login/8075,30,2,0,4,0,0,0,4,0,0,1
https://www.amazon.com/secure/6981,34,2,0,4,0,0,0,4,1,1,1
http://www.paypal.com/verify/8004,33,2,0,4,0,0,0,4,0,1,1
https://www.bank-secure.com/home/3924,37,2,1,4,0,0,0,4,1,1,1
https://www.facebook.com/home/1705,34,2,0,4,0,0,0,4,1,0,0
http://www.paypal.com/update/6727,33,2,0,4,0,0,0,4,0,0,1
http://www.paypal.com/home/6428,31,2,0,4,0,0,0,4,0,0,0
http://www.facebook.com/secure/2652,35,2,0,4,0,0,0,4,0,1,0
http://www.bank-secure.com/secure/7739,38,2,1,4,0,0,0,4,0,1,1
http://www.paypal.com/login/8780,32,2,0,4,0,0,0,4,0,0,0
http://www.ebay.com/verify/8182,31,2,0,4,0,0,0,4,0,1,0
http://www.google.com/login/2418,32,2,0,4,0,0,0,4,0,0,0
https://www.google.com/home/9456,32,2,0,4,0,0,0,4,1,0,1
http://www.paypal.com/account/4870,34,2,0,4,0,0,0,4,0,0,0
http://www.amazon.com/login/5214,32,2,0,4,0,0,0,4,0,0,1
https://www.facebook.com/verify/3921,36,2,0,4,0,0,0,4,1,1,0
http://www.paypal.com/home/2938,31,2,0,4,0,0,0,4,0,0,1
https://www.ebay.com/verify/6302,32,2,0,4,0,0,0,4,1,1,1
http://www.ebay.com/verify/4894,31,2,0,4,0,0,0,4,0,1,0
https://www.ebay.com/verify/3138,32,2,0,4,0,0,0,4,1,1,1
https://www.facebook.com/secure/4351,36,2,0,4,0,0,0,4,1,1,0
https://www.paypal.com/account/2019,35,2,0,4,0,0,0,4,1,0,1
http://www.amazon.com/update/4987,33,2,0,4,0,0,0,4,0,0,0
http://www.facebook.com/login/5847,34,2,0,4,0,0,0,4,0,0,0
http://www.facebook.com/secure/9582,35,2,0,4,0,0,0,4,0,1,1
http://www.ebay.com/home/7310,29,2,0,4,0,0,0,4,0,0,1
http://www.amazon.com/account/1542,34,2,0,4,0,0,0,4,0,0,0
https://www.facebook.com/secure/9280,36,2,0,4,0,0,0,4,1,1,1
http://www.google.com/update/9841,33,2,0,4,0,0,0,4,0,0,0
http://www.google.com/home/3238,31,2,0,4,0,0,0,4,0,0,0
https://www.ebay.com/account/1162,33,2,0,4,0,0,0,4,1,0,0
https://www.amazon.com/update/9946,34,2,0,4,0,0,0,4,1,0,1
https://www.bank-secure.com/home/1015,37,2,1,4,0,0,0,4,1,1,0
http://www.bank-secure.com/update/2885,38,2,1,4,0,0,0,4,0,1,0
https://www.ebay.com/login/5425,31,2,0,4,0,0,0,4,1,0,0
http://www.ebay.com/verify/4529,31,2,0,4,0,0,0,4,0,1,1
http://www.bank-secure.com/login/3674,37,2,1,4,0,0,0,4,0,1,0
https://www.paypal.com/home/7445,32,2,0,4,0,0,0,4,1,0,0
https://www.bank-secure.com/home/3543,37,2,1,4,0,0,0,4,1,1,0
https://www.google.com/home/4674,32,2,0,4,0,0,0,4,1,0,1
https://www.ebay.com/home/3911,30,2,0,4,0,0,0,4,1,0,0
http://www.bank-secure.com/verify/3491,38,2,1,4,0,0,0,4,0,1,1
https://www.paypal.com/update/9581,34,2,0,4,0,0,0,4,1,0,0
https://www.amazon.com/account/5532,35,2,0,4,0,0,0,4,1,0,0
http://www.google.com/secure/9094,33,2,0,4,0,0,0,4,0,1,1
https://www.paypal.com/secure/9408,34,2,0,4,0,0,0,4,1,1,1
http://www.bank-secure.com/login/7090,37,2,1,4,0,0,0,4,0,1,0
http://www.ebay.com/verify/8551,31,2,0,4,0,0,0,4,0,1,1
http://www.bank-secure.com/secure/1049,38,2,1,4,0,0,0,4,0,1,1
https://www.paypal.com/verify/6052,34,2,0,4,0,0,0,4,1,1,1
https://www.amazon.com/home/7532,32,2,0,4,0,0,0,4,1,0,1
https://www.google.com/verify/1850,34,2,0,4,0,0,0,4,1,1,0
https://www.ebay.com/home/3852,30,2,0,4,0,0,0,4,1,0,0
https://www.ebay.com/secure/6875,32,2,0,4,0,0,0,4,1,1,1
http://www.facebook.com/account/2412,36,2,0,4,0,0,0,4,0,0,0
https://www.amazon.com/update/5700,34,2,0,4,0,0,0,4,1,0,0
https://www.bank-secure.com/verify/6607,39,2,1,4,0,0,0,4,1,1,1
http://www.google.com/home/2340,31,2,0,4,0,0,0,4,0,0,0
https://www.google.com/account/9832,35,2,0,4,0,0,0,4,1,0,0
https://www.google.com/login/9306,33,2,0,4,0,0,0,4,1,0,1
https://www.bank-secure.com/login/2315,38,2,1,4,0,0,0,4,1,1,0
http://www.amazon.com/update/1539,33,2,0,4,0,0,0,4,0,0,1
https://www.paypal.com/home/7747,32,2,0,4,0,0,0,4,1,0,1
https://www.facebook.com/update/3263,36,2,0,4,0,0,0,4,1,0,1
https://www.google.com/home/5915,32,2,0,4,0,0,0,4,1,0,1
https://www.facebook.com/update/5970,36,2,0,4,0,0,0,4,1,0,1
https://www.paypal.com/account/3193,35,2,0,4,0,0,0,4,1,0,0
http://www.bank-secure.com/update/8964,38,2,1,4,0,0,0,4,0,1,1
https://www.facebook.com/update/9177,36,2,0,4,0,0,0,4,1,0,1
https://www.ebay.com/secure/5128,32,2,0,4,0,0,0,4,1,1,1
https://www.paypal.com/home/7768,32,2,0,4,0,0,0,4,1,0,0
http://www.ebay.com/secure/3174,31,2,0,4,0,0,0,4,0,1,0
http://www.amazon.com/login/8096,32,2,0,4,0,0,0,4,0,0,0
http://www.google.com/update/4679,33,2,0,4,0,0,0,4,0,0,0
http://www.amazon.com/login/9611,32,2,0,4,0,0,0,4,0,0,1
https://www.google.com/home/5413,32,2,0,4,0,0,0,4,1,0,0
http://www.paypal.com/account/6577,34,2,0,4,0,0,0,4,0,0,1
https://www.google.com/update/7509,34,2,0,4,0,0,0,4,1,0,0
http://www.ebay.com/account/7043,32,2,0,4,0,0,0,4,0,0,0
https://www.bank-secure.com/account/4694,40,2,1,4,0,0,0,4,1,1,1
http://www.paypal.com/verify/9122,33,2,0,4,0,0,0,4,0,1,1
http://www.paypal.com/login/6346,32,2,0,4,0,0,0,4,0,0,0
https://www.google.com/account/4691,35,2,0,4,0,0,0,4,1,0,0
http://www.ebay.com/home/6098,29,2,0,4,0,0,0,4,0,0,1
http://www.paypal.com/verify/2827,33,2,0,4,0,0,0,4,0,1,1
http://www.ebay.com/home/7706,29,2,0,4,0,0,0,4,0,0,1
http://www.paypal.com/account/4687,34,2,0,4,0,0,0,4,0,0,1
http://www.facebook.com/account/3877,36,2,0,4,0,0,0,4,0,0,1
https://www.paypal.com/verify/2915,34,2,0,4,0,0,0,4,1,1,0
https://www.facebook.com/verify/2574,36,2,0,4,0,0,0,4,1,1,1
https://www.paypal.com/account/8334,35,2,0,4,0,0,0,4,1,0,0
https://www.facebook.com/update/7124,36,2,0,4,0,0,0,4,1,0,1
http://www.ebay.com/verify/1775,31,2,0,4,0,0,0,4,0,1,1
https://www.amazon.com/login/7428,33,2,0,4,0,0,0,4,1,0,0
https://www.paypal.com/account/4301,35,2,0,4,0,0,0,4,1,0,0
http://www.ebay.com/verify/3516,31,2,0,4,0,0,0,4,0,1,0
https://www.facebook.com/update/7218,36,2,0,4,0,0,0,4,1,0,0
http://www.facebook.com/secure/7286,35,2,0,4,0,0,0,4,0,1,0
http://www.bank-secure.com/verify/6948,38,2,1,4,0,0,0,4,0,1,0
http://www.amazon.com/login/9756,32,2,0,4,0,0,0,4,0,0,1
http://www.amazon.com/account/8091,34,2,0,4,0,0,0,4,0,0,0
http://www.amazon.com/update/2800,33,2,0,4,0,0,0,4,0,0,0
https://www.google.com/update/6762,34,2,0,4,0,0,0,4,1,0,0
https://www.bank-secure.com/home/3598,37,2,1,4,0,0,0,4,1,1,1
https://www.google.com/home/9123,32,2,0,4,0,0,0,4,1,0,0
https://www.amazon.com/update/4846,34,2,0,4,0,0,0,4,1,0,1
http://www.bank-secure.com/login/1644,37,2,1,4,0,0,0,4,0,1,0
http://www.facebook.com/update/3487,35,2,0,4,0,0,0,4,0,0,1
http://www.ebay.com/update/5099,31,2,0,4,0,0,0,4,0,0,0
https://www.paypal.com/home/6224,32,2,0,4,0,0,0,4,1,0,0
https://www.paypal.com/secure/8848,34,2,0,4,0,0,0,4,1,1,1
https://www.google.com/verify/2373,34,2,0,4,0,0,0,4,1,1,1
https://www.facebook.com/secure/3437,36,2,0,4,0,0,0,4,1,1,0
http://www.google.com/login/3068,32,2,0,4,0,0,0,4,0,0,0
http://www.google.com/account/1500,34,2,0,4,0,0,0,4,0,0,1
http://www.google.com/home/2442,31,2,0,4,0,0,0,4,0,0,1
http://www.amazon.com/login/4846,32,2,0,4,0,0,0,4,0,0,0
http://www.amazon.com/account/3129,34,2,0,4,0,0,0,4,0,0,1
https://www.bank-secure.com/home/4615,37,2,1,4,0,0,0,4,1,1,1
http://www.paypal.com/secure/1476,33,2,0,4,0,0,0,4,0,1,1
https://www.amazon.com/verify/5237,34,2,0,4,0,0,0,4,1,1,0
http://www.paypal.com/secure/6197,33,2,0,4,0,0,0,4,0,1,1
https://www.facebook.com/login/7997,35,2,0,4,0,0,0,4,1,0,1
https://www.facebook.com/secure/8507,36,2,0,4,0,0,0,4,1,1,0
https://www.facebook.com/secure/3472,36,2,0,4,0,0,0,4,1,1,0
http://www.google.com/home/9217,31,2,0,4,0,0,0,4,0,0,0
http://www.facebook.com/update/9126,35,2,0,4,0,0,0,4,0,0,1
http://www.ebay.com/login/1790,30,2,0,4,0,0,0,4,0,0,0
https://www.facebook.com/home/8851,34,2,0,4,0,0,0,4,1,0,0
http://www.google.com/account/7117,34,2,0,4,0,0,0,4,0,0,1
http://www.amazon.com/secure/5247,33,2,0,4,0,0,0,4,0,1,1
http://www.amazon.com/update/3588,33,2,0,4,0,0,0,4,0,0,1
http://www.facebook.com/account/5461,36,2,0,4,0,0,0,4,0,0,1
http://www.google.com/update/1160,33,2,0,4,0,0,0,4,0,0,1
https://www.google.com/secure/5222,34,2,0,4,0,0,0,4,1,1,0
https://www.ebay.com/verify/9409,32,2,0,4,0,0,0,4,1,1,1
https://www.amazon.com/login/5494,33,2,0,4,0,0,0,4,1,0,0
http://www.paypal.com/update/2327,33,2,0,4,0,0,0,4,0,0,1
https://www.facebook.com/secure/8206,36,2,0,4,0,0,0,4,1,1,0
http://www.amazon.com/update/1467,33,2,0,4,0,0,0,4,0,0,0
https://www.google.com/account/7126,35,2,0,4,0,0,0,4,1,0,0
http://www.google.com/update/9441,33,2,0,4,0,0,0,4,0,0,1
http://www.ebay.com/account/3014,32,2,0,4,0,0,0,4,0,0,1
https://www.amazon.com/verify/9282,34,2,0,4,0,0,0,4,1,1,1
https://www.facebook.com/verify/6181,36,2,0,4,0,0,0,4,1,1,0
https://www.paypal.com/account/3816,35,2,0,4,0,0,0,4,1,0,0
